,d5,d10,d16,d17,d20,d25,d50,d60,d75,d84,d90,d95,perc_lutum,perc_silt,perc_sand,soil_class
13,0.05245975059185399,0.08321185029778633,0.10460309089445884,0.10698392900259317,0.11395161653606155,0.12609171248282078,0.17535185732995842,0.19745964812839997,0.24042892571186783,0.28031073669895096,0.3201076932852026,0.3786450658977604,1.69,4.529999999999999,93.77999999999999,zs1
14,0.0530042974583211,0.07821444050241534,0.09865248549252185,0.10192640475450429,0.10988708145871066,0.1225216966473237,0.1743036867450829,0.19657086525080655,0.2393369929345399,0.27884800696426665,0.3182426285529262,0.37598472416538126,1.6800000000000002,4.83,93.47000000000001,zs1
15,0.0022825376629903374,0.004723119153581011,0.008852023319388365,0.009656351386202603,0.012535007434285168,0.019016265365265125,0.1444462117695537,0.20103526434452626,0.30057910651078235,0.3963734120568356,0.5258004922808888,0.7846701216686115,14.836326,22.149856,63.013818999999984,kz2
16,0.0006966986131014256,0.0015817869641728739,0.002508335759655743,0.0026580835968984676,0.0031631335802987273,0.004192207301899091,0.015465195057181231,0.025747428048535928,0.045925838784649044,0.06865740208762354,0.14342786883169217,0.6428897221841562,38.106958,44.62509500000001,17.267947000000007,ks2
17,0.000742940004125831,0.0015445836461019985,0.0023906522693005585,0.0025150814370964716,0.0029285926989800182,0.0037743066402442954,0.01055589715247265,0.01610469942277484,0.027920552804961973,0.037019584493065784,0.04517453091833681,0.05552412064259315,43.446934,53.89311900000001,2.659948,ks2
18,0.002159867620469643,0.004183631463331838,0.006479051693350204,0.006969010450033838,0.008352703044167173,0.010149059867661726,0.021864637939579813,0.027415236578620973,0.03839756900851629,0.04825575693976785,0.058843630273092896,0.07441150838684885,18.892593,73.03581900000002,8.071589000000017,lz1
19,0.050602678365664615,0.06455389509481989,0.07330664222412758,0.07487671909914127,0.07756713508450953,0.08216477640030855,0.10398849715060729,0.1134968574333606,0.13102924751407455,0.14582147102344412,0.1626006630307137,0.18856975543151902,0.996594,7.853634000000001,91.14977200000001,zs2
20,0.06432529931050737,0.07609266271650827,0.0833372820776208,0.08461007712942786,0.08833529712130812,0.09254649383691452,0.11469058072773891,0.12388647969306335,0.1418151224796418,0.15665056542518757,0.17164761892459546,0.19808278231719023,0.0,4.451423,95.548577,zs1
21,0.04469020411200024,0.07171079027040454,0.09921966932877559,0.10386300932904091,0.11383157706302567,0.12926479350200332,0.19085370388463715,0.22028960573409034,0.2850517102310044,0.34741908965150636,0.42131723719921566,0.6456067441343548,1.096697,6.992073,91.911234,zs2
22,0.07940473999219198,0.09817979308580695,0.114027968618472,0.11638755618557362,0.12376334384102426,0.1331116773340037,0.1811919088302402,0.20343081114441172,0.24936264270666642,0.2967755130297863,0.3508271753613545,0.4829578757733694,0.0,2.1765030000000003,97.823497,zs1
23,0.07889000979725602,0.11053821919640033,0.1316529996480967,0.134447472644578,0.14319184822471182,0.15665812022032222,0.22603501050347247,0.2646546175088764,0.3598631246288883,0.5014712458568383,0.7256123738400241,0.9534890266043884,1.080883,2.6618220000000004,96.25729400000002,zs1
24,0.0036585022808140865,0.006916500352891382,0.011825160856145997,0.012832669204184795,0.016374810477835133,0.02402299850157591,0.15442874818885718,0.19866256288349377,0.2802875871742939,0.3527224177199521,0.4367102022532849,0.575985190047797,11.220576000000001,21.715764999999998,67.063659,kz3
25,0.16957244250427012,0.22797166671080538,0.28468745056690137,0.2941387722759292,0.3181483368353762,0.3586353243471972,0.5688249901031968,0.6702872892370632,0.8440343111729938,0.9683033072883224,1.077259418119456,1.1853880909335466,0.0,0.249383,99.75061699999999,zs1
26,0.2815208403527138,0.3673144714097331,0.4428877726775128,0.45391557334356086,0.48867403220490785,0.5381810713501357,0.7677892152375075,0.859209651182853,1.0013807378935242,1.1089308616596552,1.186974242121869,1.300973855581708,0.0,0.0,100.000001,zs1
27,0.20012961884610853,0.27983221417262905,0.3595561929827559,0.370212843158366,0.4041155884700805,0.4555129863428794,0.6891063629397824,0.7786260491025305,0.9289098651322866,1.0377838452916377,1.1276100133551499,1.2309210014556256,0.0,0.094276,99.90572300000001,zs1
28,0.3069253467521551,0.38489355123681557,0.44721353154640986,0.45603493757761876,0.4835569800230698,0.5249214264605001,0.7340659906990792,0.8256350683141089,0.977635578858646,1.0909537145334742,1.1757864609790265,1.2911992071938885,0.0,0.083534,99.916467,zs1
29,0.2848009382183973,0.3532086392335398,0.4044453029828085,0.41361656050850476,0.43524511803265886,0.47005587575585933,0.6452168740434435,0.7239969097414268,0.8629292407119251,0.9692082290601791,1.0624038038811274,1.1562265354870416,0.0,0.0,100.00000000000001,zs1
30,0.1675510890382147,0.22859384328410776,0.29166315220634015,0.30210003318243833,0.3299706668141934,0.3784044144737379,0.6744497972576808,0.8133971974621965,1.0325764815080714,1.1813162934281254,1.3138341871296706,1.4628045017894633,0.0,0.012113,99.98788599999999,zs1
31,0.17548032883180734,0.23411643008206862,0.29552372046559666,0.3049895800504116,0.33199603724761845,0.37827786037830347,0.6518755174605405,0.7756740584789786,0.9741385483229937,1.1154687630403726,1.2336010669343027,1.3680942648991554,0.0,0.007531,99.99246800000002,zs1
32,0.25695612757490593,0.3593177614500789,0.47195010893233036,0.4914814231436876,0.5388487968494663,0.6146733430239111,0.8659857688455884,0.9471350548841662,1.0830347103299889,1.1736302208237583,1.2610419084316757,1.3459721323451759,0.0,0.0,100.0,zs1
33,0.2353381424971932,0.331212384911236,0.4365827121204598,0.4531976533261652,0.5055699711727492,0.5875226571135672,0.9105948931526947,1.0203985560305888,1.1849532416346586,1.3116314892454335,1.4040731196559255,1.5542162196416915,0.0,0.0,100.000002,zs1
34,0.06379984187465543,0.08356578097209195,0.1010928980575295,0.10408363744207186,0.11185752442978326,0.1257127192171487,0.23170771363936335,0.3109359000923147,0.46800027899072516,0.6315908333379395,0.775409634921504,0.9282053190613505,0.675307,4.13741,95.18728399999998,zs1
35,0.06789805186754826,0.08900907565335618,0.1070974653833033,0.10974870862374966,0.11810277353804556,0.1325585816636373,0.2436188776420559,0.31894301317416657,0.47270200204534124,0.6356981154110881,0.7793258669561746,0.9355157676560716,0.482878,3.5651369999999996,95.95198499999998,zs1
36,0.06036491782922058,0.08264440648134212,0.10310079173675642,0.10639136789494205,0.11579553783055306,0.13267434575948975,0.27193362377656566,0.35625717145507585,0.5308940778582406,0.6947744116413944,0.8293439587610446,0.9749110249765768,0.7256419999999999,4.611265,94.66309199999999,zs1
37,0.051348316334857536,0.07183394064579741,0.0891283441559377,0.09151991751847534,0.09908660891497106,0.11197754178431459,0.2050170706051028,0.278449548098363,0.4223324360428246,0.5716951156804875,0.7225581513772645,0.8941391556212077,0.954099,6.405219,92.64068499999998,zs1
38,0.060928436401778044,0.08192963241195865,0.10026833083341241,0.10336221443043389,0.11180009755789698,0.12675018210535197,0.24366709558500654,0.3202261007068497,0.465765051116848,0.614803327884291,0.7563478697919476,0.9130717052709759,0.68888,4.576045,94.73507600000002,zs1
39,0.05912804900718821,0.07927690201521054,0.09656706687692529,0.09932891219125412,0.10755716316007694,0.12086997619729209,0.22469005606297984,0.2998539038741444,0.43782420582930487,0.5801856129789762,0.7200073130677224,0.8753968727086663,0.67312,4.920436,94.406444,zs1
40,0.06264067059117447,0.08383918884587085,0.1037099389642066,0.1068380214889067,0.11606065112406688,0.13273538250564734,0.27364828011328973,0.35690984718453506,0.5256193912239898,0.6854836743684755,0.8239952490393436,0.9796279727604039,0.640241,4.4042140000000005,94.955544,zs1
41,0.056878620670465514,0.07767922472151466,0.09507072521869722,0.09782550750305048,0.10635571252076341,0.12025466667589683,0.2450483831554792,0.3339108111498461,0.5015792325342855,0.6549616265780366,0.7856170634870109,0.9357542947329855,0.886567,5.094527,94.018907,zs1
42,0.06629229159097598,0.0882331082719587,0.10750847608129445,0.1104729067125739,0.11986572235837742,0.1363543912938262,0.2682246664096885,0.3433628414097332,0.49301472371593835,0.6415043512825452,0.778196251359036,0.9379447291630895,0.561601,3.77669,95.661709,zs1
43,0.06291363052492123,0.08189967736171541,0.0990404572900484,0.10187362853550927,0.10976364534698144,0.12314677911151489,0.22530796497083885,0.2968651870946426,0.428767174574025,0.5644118997768908,0.7016263108858852,0.8642569545126846,0.548816,4.462935,94.98824699999999,zs1
44,0.06630854017775129,0.08060436110159978,0.09365826889304658,0.09561835475943185,0.10174818903475034,0.111276969002353,0.16502055588864203,0.1952004813853027,0.2663521238428106,0.3368782107891984,0.4160974566823879,0.7267011917078559,0.0,3.942685,96.05731500000002,zs1
45,0.06911392767836719,0.08492584698640164,0.09853122646788219,0.10080004752186875,0.10724288892657963,0.11705715978975303,0.17804835309394995,0.21818465935562326,0.30416298409594444,0.373710156100984,0.4468286529971955,0.5899447422952525,0.0,3.4323560000000004,96.56764499999998,zs1
46,0.04309348733014073,0.05708962272432631,0.06645854632196267,0.06758974369022717,0.07110017760639771,0.07655955957973785,0.09922452876944027,0.10940149530531001,0.1280456068200792,0.144652746488169,0.1623672455081736,0.190608574032855,0.947519,11.885985999999999,87.166495,zs2
47,0.028074628564638108,0.04288702412737085,0.053050903923278575,0.054038401451337946,0.05711255759079948,0.06262967168251249,0.082109516365957,0.09069035792679021,0.10661371994638742,0.12230280006500957,0.14195063384057885,0.18400920733976567,1.756107,23.563557,74.680338,zs3
48,0.026232060363550906,0.041767840517412655,0.0521232853935197,0.053021162594254795,0.05580866566580403,0.06078395579446896,0.08097201546678429,0.08990472123704506,0.1076732675580731,0.12483711722879491,0.14791883957558175,0.19335247191221186,2.0009300000000003,25.095688,72.90338100000001,zs3
49,0.057192763890865354,0.071440246694447,0.08028790703035323,0.08151981460682843,0.08533011345363792,0.09068223131948937,0.11474255799104661,0.12489466848917964,0.14417676399551638,0.1610096866721472,0.17570302912096883,0.20422002242371123,0.720029,5.335248999999999,93.94472300000001,zs1
50,0.05932908092966852,0.07309709831068381,0.08192271792405442,0.08331783224950016,0.08764735025792782,0.09239170008046456,0.1167441029687293,0.12729465737987472,0.14641358731542267,0.16385328251553974,0.17906414116563626,0.20674850827292712,0.759217,4.7776320000000005,94.46315099999998,zs1
51,0.002387691198074599,0.005932403510116031,0.01170299895531275,0.01286870504438001,0.016658198876520217,0.022159643314354247,0.05519691741466044,0.06853264957230588,0.09014749685381981,0.10814061554943444,0.13057458293203322,0.21986748372934647,11.993781000000002,43.611824999999996,44.394394000000005,ks4
52,0.004187487618066887,0.012965636992498468,0.02645743416413979,0.02842537202955203,0.03512818415306703,0.042179409049932406,0.06913017244679814,0.07802880333010746,0.09300592854530156,0.10420494255037188,0.1176795551304296,0.14036416986301872,7.37082,35.21896,57.410220999999986,zs4
53,0.008420502820401762,0.020598165605206515,0.036093256863670986,0.03786513857129427,0.04371998308697443,0.05289553802272898,0.08247586712720442,0.0931523869133076,0.11222538973470003,0.1287552331658228,0.14781275043375441,0.19199031682783707,4.748291999999999,27.081529,68.17017799999995,zs3
54,0.03910436666494271,0.06271779712916152,0.07561106185768136,0.07691520657827945,0.08096416320176118,0.08811628442562511,0.11266975891578096,0.12289312599116563,0.14226199182666163,0.1588254230136959,0.174432387025677,0.2036982794824053,1.259677,8.801792,89.93853199999998,zs2
55,0.021219875075624183,0.049924793872780676,0.06802227780455337,0.07014766735003361,0.07608856509286424,0.08302287735866419,0.11086300391138464,0.121832169146714,0.14251759444255002,0.1605459014206937,0.17687320706216392,0.2078457142911037,2.50766,10.999415,86.492928,zs2
56,0.0019051161889610203,0.0036058073746572062,0.005797143986439372,0.006230103304485923,0.007732834760737334,0.010059678043325682,0.028372286215015613,0.03928061038356657,0.07058278324098485,0.10425907654690258,0.13124198836188297,0.1671299898240431,20.47157,52.169943,27.35848799999998,ks4
57,0.06347383078882217,0.08039381252204698,0.0953196552924999,0.09761010016801269,0.10481698043938911,0.11473879572226671,0.16707895520539623,0.19163129864343187,0.2409624520203395,0.28865861829977607,0.3376446010882009,0.40788869410759804,0.9043460000000001,3.962033,95.133622,zs1
58,0.05684820088236164,0.07169800824665523,0.08288352668880132,0.08466359888630805,0.08959779592405763,0.09668967502730563,0.1336557518852597,0.15046506596296144,0.1831780518644387,0.21107955009308813,0.24263309023139784,0.29398366189686626,1.145175,5.131031,93.723794,zs1
59,0.11176647002697546,0.1331917252974829,0.15197652480790325,0.15412530644301697,0.16075566417732157,0.17244614984113,0.22489442011417668,0.2481130065096491,0.2932740091799063,0.33400080679803273,0.3747545115561948,0.43487655548050685,0.0,0.53927,99.460731,zs1
60,0.09810711259493068,0.12644268265445338,0.14946635927394888,0.1524836007077769,0.16134467608769273,0.17721353182869765,0.251106662063669,0.2861451087189936,0.3518135637868619,0.41017112164336444,0.47672839491393876,0.6236916583157178,0.580668,0.943298,98.476034,zs1
61,0.004843083376800798,0.008868832846805978,0.014047461892305201,0.015166536970835042,0.01798972828683283,0.023205342882471666,0.056568700466001466,0.07524400210571631,0.11407202887441158,0.16508226304047685,0.23805074272828902,0.3441760381899822,8.654899,45.044015,46.301086999999995,lz3
62,0.07859369093037767,0.10419705538891084,0.1208962182064599,0.12385511089419168,0.12984864928904383,0.13963193696720574,0.18438166293750788,0.20259218458694542,0.2365591873846936,0.26534577871757714,0.2914532130166241,0.3291075514549493,1.289532,2.267508,96.442959,zs1
63,0.03498499093021589,0.07242007359434721,0.0851302449158505,0.08719839911151504,0.09156053712175782,0.09876365253416929,0.13356621170941962,0.14896456222883925,0.1780951221454504,0.2039227394302625,0.23123805549400633,0.2708912124770495,2.2516,4.874756,92.87364400000001,zs1
64,0.177767469660261,0.2068524121189898,0.23296293729940734,0.23739874991942192,0.2509085768728937,0.26918554673518014,0.36934628135164943,0.4152277302766255,0.5034119529112744,0.5834139622901668,0.6653526002102226,0.7823089761386209,0.0,0.0,100.00000000000001,zs1
65,0.11604297386201891,0.13506775229801452,0.15363938666640362,0.15608176953761166,0.1636443540418217,0.17705790887818654,0.240819323701363,0.2716217271883788,0.3293986847673414,0.37850341842545326,0.4223486023817734,0.49381823293416544,0.0,0.341327,99.658672,zs1
66,0.11693848954459651,0.13738188477611885,0.155471732873323,0.15779557129322855,0.16497757771347954,0.1775387717536139,0.2368125629064992,0.26619831380901654,0.32227990739765017,0.3687577462642702,0.4109461686254102,0.47509663468988095,0.615525,1.2399749999999998,98.144501,zs1
67,0.0024911877796624845,0.005504855500702489,0.01078941164575779,0.01188690211852255,0.015895765871761516,0.023934753624090838,0.15906322900344078,0.21213551962497673,0.31535981184169537,0.41405253155286403,0.5694868031407292,0.895909987835666,12.912172,21.688121000000002,65.399708,kz2
68,0.18577227780620045,0.21188573508409314,0.22916669699795936,0.23218088891124,0.24146342832126533,0.25471990066400824,0.30979166814450015,0.33260847907257884,0.3739187025960068,0.40469343430266175,0.432826409077071,0.4710914988345976,0.0,0.0,100.000002,zs1
69,0.20606101721978676,0.23031587371839954,0.2550354156464072,0.25773514325822566,0.26600701037884295,0.28038760985506456,0.3490706382467774,0.3795275672658773,0.43467456230393403,0.48268144089730164,0.5370465300351194,0.6146382693587302,0.0,0.0,100.0,zs1
70,0.0011773559417686227,0.002644723806252093,0.004713904156371291,0.005054568956854901,0.0062315238083017485,0.008497351094660826,0.020987827225428853,0.026990609263592584,0.037816922258961216,0.04709549267640636,0.05661459937907926,0.07045274310273424,23.580318,69.46915800000002,6.950522999999976,ks4
71,0.0035103225820020383,0.008637475588647872,0.017110866837597206,0.01859899942930442,0.02388593740913296,0.03277234308977573,0.07844384841940669,0.0913127377559996,0.11135756789147647,0.1265309113736596,0.14323678744957757,0.17039685365104748,9.353909,30.369608999999997,60.276482,kz3
72,0.039319915592713924,0.05516725830220578,0.065668186176846,0.06683868404315392,0.0704768525179506,0.07624015004694258,0.09812632749260952,0.10754867325746979,0.12417750008724777,0.14084873153085262,0.1584557378647562,0.212691585604186,1.024652,12.627534,86.347816,zs2
73,0.09736021646116043,0.11180045389274208,0.12522544230957006,0.12666599842887813,0.13108786189095262,0.13880332254672756,0.17551983495700532,0.191362095985711,0.22074826173881099,0.2453767239778347,0.27420124753657743,0.311538742401343,0.0,0.638531,99.36146899999999,zs1
74,0.06672537058909421,0.08337836209291709,0.09950063492547444,0.10223113048584492,0.1095291663408269,0.12164327255639082,0.17999534209094675,0.20525412257668627,0.2528005159993622,0.29440103184004324,0.3366644805748303,0.39746090287900676,0.0,3.954145,96.04585400000002,zs1
75,0.06463602736280892,0.07984798467744565,0.09443343436640915,0.09668199706013647,0.103754059275809,0.11401843109516807,0.16756763208767878,0.1917576506280732,0.23702313993477137,0.27744806569416447,0.31757130579295284,0.37907930493110503,0.0,4.471454,95.528547,zs1
76,0.014425439868699768,0.02459095748968,0.03575738022042567,0.03740914635561764,0.04283651337974326,0.05298752967656288,0.1090585837113383,0.14145524082044594,0.23377303500146826,0.3401778906266638,0.5062385141438973,0.7622594210352608,2.029313,27.670301000000002,70.300385,zs3
77,0.006276357759331373,0.010738129759010331,0.0166824645558667,0.01737992805848983,0.019652204071503792,0.02411848828639392,0.0460271623770233,0.057695080664108486,0.08357200042274232,0.10820959033212277,0.14127851238363298,0.22082306969748214,6.323949,57.574149000000006,36.1019,lz3
78,0.06541122957233475,0.09483321987215482,0.11562044345835756,0.11871201626005017,0.12722066008853794,0.13841482849022987,0.18993200006589908,0.21106638752845708,0.24916019894668578,0.2835337238092293,0.3147921775243614,0.3530137470004815,1.119447,3.5855689999999996,95.294984,zs1
79,0.08835123796160521,0.10741596924354349,0.12205097654424943,0.12467709075263142,0.12951454841094104,0.13774742048611877,0.17698893175749442,0.1932259826122298,0.2232136953233835,0.24658466282015246,0.2736156900332972,0.30192136970781075,0.520438,1.816277,97.66328100000001,zs1
80,0.0020588159233549605,0.0050418787666324455,0.009330773878355606,0.010006032526345568,0.0123394171555792,0.016889592816333707,0.039216089270315314,0.05003688464588153,0.07043269214768526,0.08775950869157402,0.10432770950045132,0.1334306101105176,13.797682,56.424848000000004,29.777471,lz3
81,0.11359392224608368,0.14164670661023446,0.16148994888041981,0.16429669956888288,0.17301305151853252,0.18440173004329918,0.2367325438404823,0.2592152739854378,0.29758201702811043,0.33098003936778847,0.35739303379882087,0.39792175879529196,0.20428,1.5838430000000001,98.21187800000001,zs1
82,0.09799972855201568,0.12774922919194634,0.14725615945354875,0.15046610018478485,0.15695327628775108,0.1683926973544213,0.2206696279864449,0.2429029057737652,0.2844800803053376,0.31848873751314405,0.3478698540858041,0.3905753863710577,0.336338,2.406173,97.25749,zs1
83,0.21146454930286956,0.2395277832322746,0.2615796969459339,0.26435966960520474,0.27287811402537016,0.2876898537679347,0.3509400650961087,0.37838786935857793,0.4254067049610698,0.4696656891774534,0.5043851775774462,0.5809690494747576,0.0,0.0,100.00000100000001,zs1
84,0.1996228573433702,0.2275474244127321,0.2523789296085601,0.25459729932150593,0.2613700901950662,0.2730608135342705,0.32995753488678675,0.3527513358848833,0.3943330639892639,0.4229461242602064,0.4569230528633109,0.48731310041923265,0.0,0.355514,99.644485,zs1
85,0.0028694843759453853,0.007548942108901097,0.015060912759864044,0.01658734035521445,0.02098884699384181,0.029219050772448726,0.06564453820867672,0.07824757012157424,0.09945712809272708,0.11766902899208918,0.13860283768438572,0.18252449089210898,10.346967,37.388793,52.264243000000015,kz3
86,0.09182217529363014,0.1068232428362183,0.11758368336940023,0.11947965072796929,0.12522071359664505,0.13164603892006904,0.16571408306819493,0.18037843368026896,0.20656978648811944,0.23101476482799435,0.25035507086229924,0.2842070888719347,0.0,1.3565530000000001,98.643445,zs1
87,0.097238319812691,0.10912293577795053,0.1188255832659895,0.12052457450940127,0.1254372078981605,0.13061214756338727,0.1586539952249555,0.1703551704263552,0.19268688787151253,0.2086144108066267,0.22961290420704766,0.24999305672098035,0.0,0.9710799999999999,99.02892,zs1
88,0.08244937726529894,0.09898664450796023,0.11379535070740732,0.11604355379551456,0.12305819084837068,0.13239306559347955,0.1789802418337374,0.19924988848538375,0.23797850215035604,0.27295016707873365,0.30534347819056984,0.35378954401303914,0.0,1.359795,98.64130999999999,zs1
89,0.08652477387657274,0.10455512446278656,0.11954472668196864,0.12220995192456889,0.12870695492668136,0.13858400240936353,0.18757860063069565,0.20894509590009255,0.2498994515166392,0.2881289182341676,0.3259393749542373,0.3793186478676651,0.0,1.159422,98.840578,zs1
90,0.0017948638564302501,0.003685332082126512,0.006074834770385831,0.006565394786291897,0.008212213072986984,0.010948917693521245,0.03518599326058695,0.0502838486060177,0.07740714733758369,0.09512979694867883,0.11050836041300978,0.13302224528493706,19.544867000000004,47.535688,32.919446000000015,ks4
91,0.0019201149381642129,0.00422617620258768,0.007483477856794151,0.008151015256747966,0.009832378231581432,0.013440126641645882,0.03619026101703038,0.04726426155893483,0.06922133125370185,0.08747933387084336,0.10410627381833544,0.13024194975876527,16.700846,54.615768,28.683386000000013,ks4
92,0.05026826354374273,0.06391701734638933,0.07303243085405794,0.07467334948537621,0.07780022294817167,0.08305629837380261,0.10866412249587498,0.12025748259593917,0.14429022608742323,0.16802622293315594,0.19468136886536302,0.23634783655352973,0.623768,8.725865999999998,90.650364,zs2
93,0.04938378635333367,0.07432852939170743,0.09088881380591235,0.09308611612578052,0.10000191928684582,0.11034817096974894,0.15525348058633429,0.17310727379450486,0.20497745407102827,0.23293328311528722,0.2589631796528572,0.29598310858111937,1.3525360000000002,5.755152000000001,92.892311,zs1
94,0.08351037254007931,0.12503712115013946,0.15416930824565014,0.15814978573261307,0.17071852908141583,0.1896195893175965,0.28271403235513437,0.32582494833383563,0.41074420906525244,0.4985727171728151,0.6284021438150247,0.8311057305458804,1.535548,2.366286,96.09816500000001,zs1
95,0.05266334843849424,0.0767160632859737,0.09362544158956437,0.0960701279446504,0.10379390202076468,0.11426040031708351,0.16565184967093977,0.18843994272609185,0.23185831788921024,0.27139082240864126,0.3110494795268358,0.3735712022838611,1.615214,4.904275999999999,93.48051099999999,zs1
96,0.06140262267530682,0.08269075564262618,0.10134485641780598,0.10451960831290295,0.11200200508569108,0.12532681931538797,0.18465014370645802,0.21119909151766092,0.2641083094827142,0.3111676587447757,0.3577366732983708,0.4291831895907459,1.159051,4.027044000000001,94.81390399999998,zs1
97,0.09346068008528519,0.1142814581330401,0.13195349470848075,0.13434220734081345,0.1417709432851802,0.15353061317277336,0.20438259290240515,0.22735106736093832,0.27116802983556587,0.3084612226257733,0.34765787753065025,0.4129220946742315,0.0,0.9643740000000001,99.03562400000001,zs1
98,0.06588554875655575,0.08609754518054864,0.10695851347910314,0.10980094871306587,0.11878956582311598,0.13213727973535944,0.19038464071209432,0.21536774420317345,0.26467131260812116,0.3099416894258771,0.3600466522575568,0.47327587614049793,0.691131,3.58958,95.719289,zs1
99,0.0038646845175106374,0.009035544523642204,0.01874221715960885,0.020731869662843357,0.027860025776587156,0.04557648838407563,0.2666187433726688,0.32595528607689833,0.4242973584395309,0.5137639374393888,0.6147550329302057,0.7629037857122741,9.055869999999999,18.765796,72.178334,kz3
100,0.14170182685697538,0.1785361119570747,0.1975154226277351,0.20086927048525247,0.21073255008754702,0.22117840060583221,0.27503932546136073,0.2971575841042485,0.3380614875405412,0.3718887146077064,0.40293222033403187,0.45137057490404237,0.02822,1.4067180000000001,98.56506099999999,zs1
101,0.05826638937174653,0.09346861276414203,0.11545027678045973,0.11879805089965663,0.1284561189921142,0.14365117425714485,0.2189709580982822,0.24896943287403456,0.2975519510747352,0.335340689533204,0.3683845198664781,0.4077898691492636,1.006087,4.343026,94.65088900000003,zs1
102,0.213787874735992,0.26063918983706996,0.29682509604215396,0.30166347531621535,0.31165748331351,0.3290553388558082,0.4098155292434847,0.44414712587719474,0.5017974088695212,0.5582949497838425,0.5994512764112384,0.6790673911160372,0.0,0.28649,99.71350799999999,zs1
103,0.27928575088778645,0.3199416450158337,0.35595865420287714,0.3594102909565463,0.369967320190485,0.38825595309241895,0.47725095328691236,0.5162998439774726,0.5848897757671325,0.6473320970614478,0.6989992937493068,0.7863157942987361,0.0,0.0,99.99999799999999,zs1
104,0.302092546627785,0.3370904834330916,0.3703794440419853,0.3748529299256657,0.38860019353133846,0.4126417664360795,0.5099215629323438,0.5530573578810191,0.6323843166484431,0.6955732323199282,0.7670612000532062,0.8404777990904485,0.0,0.0,99.999999,zs1
