,K_Hazen,app_Hazen,K_Hazen_simplified,app_Hazen_simplified,K_Slichter,app_Slichterd,K_Terzaghi,app_Terzaghi,K_Beyer,app_Beyer,K_Sauerbreij,app_Sauerbreij,K_Krueger,app_Krueger,K_KozenyCarman,app_KozenyCarman,K_Zunker,app_Zunker,K_Zamarin,app_Zamarin,K_USBR,app_USBR,K_Barr,app_Barr,K_AlyamaniSen,app_AlyamaniSen,K_Chapuis,app_Chapuis,K_KrumbeinMonk,app_KrumbeinMonk,K_Shepherd,app_Shepherd,K_VanBaaren,app_VanBaaren,K_Bear_KozenyCarman,app_Bear_KozenyCarman
1048,0.06253158089959383,1,0.03803588572096568,1,0.024648531497040032,1,0.043483455236776984,0,0.04780289447871518,1,0.05081367697294486,0,0.054055116809003656,0,0.1930135892857413,0,0.08311340321906519,0,0.07840781260362126,0,0.016817517549119608,1,0.0395525917442472,1,0.04115743850454545,1,0.07224106384924572,0,0.03744827617944778,1,0.02606762281228445,1,0.02232267514676602,1,0.053645288646504405,1
1049,0.026601787172135852,1,0.016302654869298914,1,0.010401522102792696,1,0.01834288893057074,0,0.020369036399222214,1,0.02146585527770504,0,0.02349912538413415,0,0.08308969262513329,0,0.035952942196400724,0,0.03409742624244418,0,0.0064167333359869995,0,0.016592309939027133,1,0.017345628338820227,1,0.028495672541181287,0,0.016063550777593177,1,0.013364808450054819,1,0.010675128198773585,1,0.022504195470852726,1
1050,0.01983441803964087,1,0.012662581606966518,1,0.007426832756386959,1,0.013068872413632197,0,0.015354926558854317,1,0.017206873514144738,0,0.019784296036188486,0,0.06631776857003444,0,0.029461502446688687,0,0.028709763323293724,0,0.006030278675702868,0,0.01148525693418294,1,0.011464569755683409,1,0.01775468507338749,1,0.013706460239880846,1,0.014053372472316873,1,0.009358523419687665,1,0.015577485475477713,1
1051,0.006631563631151326,0,0.004655137451852108,0,0.002256987525835567,0,0.003947634913682517,0,0.00531961665827447,1,0.006130095735960428,0,0.0022989153687777964,0,0.0060658995326908155,0,0.0029762522608245247,0,0.0031808815459320786,0,0.0026512225270464277,0,0.0032733634935321354,1,0.0027092183065934175,1,0.0037215644981234883,0,0.004849765341312522,1,0.010004438365159555,1,0.004936489079977402,1,0.00443967188271555,1
1052,0.019376369399296503,1,0.012426306004444216,1,0.007221180951806467,1,0.01270377774515683,0,0.015021489448765364,1,0.01659575567067521,0,0.014837796003135164,0,0.04789955450471481,0,0.02157319830039933,0,0.021310310057201232,0,0.0058458318487538885,0,0.011130391400302057,1,0.011088642705434148,1,0.01701776313992157,1,0.013157819228712503,1,0.014122667187533954,1,0.009224197944483009,1,0.015096180378738886,1
1053,0.019424592978518333,1,0.012668087655173264,1,0.00711469567957837,1,0.012504374135039308,0,0.015142165198426588,1,0.01775578811196695,0,0.007185555756168678,0,0.02131047551556875,0,0.00990855665443486,0,0.010101556899911792,0,0.00667254885805337,0,0.010835194468280473,1,0.010407379507953412,1,0.016041154505656175,0,0.013154082014184549,1,0.01600802406153594,1,0.012393502098520765,1,0.0146958039703291,1
1054,0.06172064960503145,1,0.03778906558111042,1,0.02415790767552448,1,0.04260404433393818,0,0.04724955415669002,1,0.05032757377225039,0,0.04418139511651546,0,0.15279168349025007,0,0.066603306109218,0,0.06362705468066984,0,0.01708622680055896,1,0.03856499327496211,1,0.04008806212386977,1,0.06963258003358919,0,0.03655832276378719,1,0.02688365274045984,1,0.021853117029714157,1,0.05230580613435398,1
1055,0.05242899050306165,1,0.03133870862100961,1,0.021062394092177923,1,0.03718857126564451,0,0.039950659148711036,1,0.04187715686280188,0,0.04025234280966912,0,0.14694964155092985,0,0.0625803115359164,0,0.05830291301465785,0,0.012737901295117841,1,0.03427871988967405,1,0.03598144591203444,1,0.06404795493279183,0,0.029372927172128555,1,0.019792383246561712,1,0.016411047917058046,1,0.04649232178778014,1
1056,2.4403640104473376e-05,0,4.184295403342679e-05,0,4.829690270717794e-06,0,6.96297111977477e-06,0,2.8463425081087654e-05,0,2.876359964558586e-05,1,4.202247853961742e-05,0,4.238023741433609e-05,0,3.312428968830914e-05,0,4.06496396137739e-05,0,7.357082052786279e-05,0,5.206350565102154e-06,1,0.0005128519370333802,1,4.5548076906708965e-07,0,0.00023624477671076055,1,0.004806304328870364,1,0.0010439399523411216,1,7.061387548653348e-06,1
1057,0.018092294293358676,1,0.011245941963313915,1,0.00696785416671773,1,0.012278794290041844,0,0.013900790915580812,1,0.014881089270535322,0,0.016519636492766873,0,0.057331292993424744,0,0.02503643210104391,0,0.023977717339347993,0,0.004426132875634806,0,0.010993360908129827,1,0.011291127450351846,1,0.01786891033399712,1,0.0115796195409608,1,0.010874766815706663,1,0.007243797858778658,1,0.014910325546431449,1
1058,0.011333119176174472,0,0.0073768025576525205,0,0.004159272130473615,0,0.007310924168772474,0,0.008828758329746231,1,0.00888873871737825,0,0.011643198532500948,0,0.03794911758386066,0,0.017085758173639953,0,0.016864972817044934,0,0.002924021734151964,0,0.006342962496610748,1,0.006349269490950951,1,0.008964233042063549,0,0.008145890694817819,1,0.009648466204443217,1,0.00625064769862982,1,0.008602977428252273,1
1059,0.009819090993373279,0,0.007117610828671548,0,0.0032407628974515045,0,0.005654370194548984,0,0.0079896908077282,1,0.008220864167408465,0,0.006397648376975476,0,0.01699576381415914,0,0.00837398945021934,0,0.008939406454275892,0,0.004049591112532917,0,0.004609399566990147,1,0.0037726780085106664,1,0.005233639638217859,0,0.008477568891752248,1,0.015321384267013287,1,0.008926624625753632,1,0.006251741272914788,1
1060,0.06191925561470164,1,0.039460701007646176,1,0.02322775000429673,1,0.04087746000242825,0,0.04790935829708684,1,0.05320039528391075,0,0.05955425040006258,0,0.20042322922892314,0,0.08888694042994004,0,0.0864741356636628,0,0.021420182897686303,1,0.03596701415561022,1,0.03590199067087814,1,0.061182789700243025,1,0.04261570890020651,1,0.035645798459191955,1,0.037645082416474705,1,0.048782159930423646,1
1061,0.10114862104746863,1,0.06265165029504649,1,0.03910161095273003,1,0.06891763356502377,0,0.07764592547523919,1,0.08469117565347026,0,0.08973292994879732,0,0.31314176384263587,0,0.13639591941716225,0,0.13027668367603967,0,0.03250599897771165,1,0.061858980090173814,1,0.06349930184163814,1,0.11318256902611186,0,0.06300597040197371,1,0.04415781859922025,1,0.04125324236193771,1,0.0838995043301657,1
1062,0.01887411248035027,1,0.01232358107781156,1,0.006904723317466711,1,0.012134497084753396,0,0.014718979071859269,1,0.0194821798099539,0,0.012322716983770618,0,0.038477123997318625,0,0.01758816785011222,0,0.017623352762767466,0,0.007268262654106952,0,0.010506692364930178,1,0.009968129928579808,1,0.015478385731775483,0,0.012793170555221068,1,0.01595316875727358,1,0.012347361037066091,1,0.014250255666714493,1
1063,1.788641400287032e-05,0,1.8242167699502772e-05,0,4.483427111720323e-06,0,7.481016291714558e-06,0,1.748215646769942e-05,0,1.795208741639862e-05,1,2.1277545186353405e-05,0,3.4194624342589074e-05,0,2.1193333854462652e-05,0,2.572258094016301e-05,0,9.349634318308689e-06,0,5.461522200206487e-06,1,4.535255996840691e-08,1,7.873276255981061e-07,0,3.771818950702005e-05,0,0.00035135453155265374,1,1.3941549013217518e-05,1,7.407477537094205e-06,1
1064,0.022596669550069195,1,0.015350613634900975,1,0.0079421077446896,1,0.013923064270013809,0,0.01788256041369269,1,0.023270747980136466,0,0.006080360942046778,0,0.01679461220297684,0,0.008062383621802578,0,0.008463035989890583,0,0.010334577207116313,1,0.011763223693925982,1,0.010441434460384945,1,0.016508179734553083,0,0.013406171862799344,1,0.023180519263449127,1,0.010901090548329646,1,0.015954492553976376,1
1065,0.04920245513829741,1,0.030645567160802818,1,0.01890854572039729,1,0.033317246328432554,0,0.03782336387607761,1,0.03891036034367958,0,0.04698122137784548,0,0.16281780846207078,0,0.07116563247245283,0,0.06822096589384441,0,0.013637937541094273,1,0.02978632133774531,1,0.03083659079930346,1,0.051559784301026104,1,0.030574428659255297,1,0.024775273626940764,1,0.014357047759111233,1,0.04039926931244119,1
1066,4.09833443420269e-06,0,6.40991778204896e-06,0,8.324949813273305e-07,0,1.2401775008694295e-06,0,4.924334665734588e-06,0,3.3801751396472488e-06,1,9.562928811382528e-06,0,1.0218955030801286e-05,0,7.74050471736893e-06,0,9.580795629339572e-06,0,4.001839637504868e-06,0,9.112152262925024e-07,1,1.8195208884140858e-05,1,4.187504489453753e-08,0,2.060386542929071e-05,0,0.0004858409876139307,1,1.285550500595628e-06,1,1.235883710216308e-06,1
1067,0.0006665815797650225,0,0.0008671335382898496,0,0.0001455674317445475,0,0.00022956660091565272,0,0.000745676365468647,0,0.001176906024066729,0,0.0005761695695435541,1,0.0007659360805668807,0,0.0005257719771878288,0,0.0006384402446272224,0,0.002333095259153777,0,0.00016545861422845605,1,0.0010043375367473969,1,5.634319198300923e-05,0,0.0032260678260007066,1,0.019630493541017292,1,0.0027004030741551725,1,0.00022441197220981465,1
1068,0.007132086723271429,0,0.005989869556810265,0,0.002066475849832346,0,0.0035526929319640932,0,0.006250086600202044,1,0.006198734621614137,0,0.0032008496041268297,0,0.006842851748526155,0,0.0037278045875562132,0,0.004249585270780071,0,0.005730827134013565,1,0.002720533766505319,1,0.0007329362333792278,1,0.0024167918019719708,0,0.00955720010014948,1,0.025611703935045346,1,0.011598011128211957,1,0.0036898674079421556,1
